Time,PosX,PosY,PosZ,Altitude,VelX,VelY,VelZ,AccX,AccY,AccZ,AccGX,AccGY,AccGZ,Roll,Pitch,Yaw,GyroX,GyroY,GyroZ,AngularAccX,AngularAccY,AngularAccZ,YTVC,ZTVC,PitchSetpoint,YawSetpoint,Apogee
8.05,-47.05949,47.23924,-218.9486,218.9486,-11.59101,11.63528,-53.4415,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,218.95
8.06,-47.1754,47.3556,-219.48203,219.48203,-11.59101,11.63528,-53.34343,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,219.48
8.07,-47.29131,47.47195,-220.01449,220.01449,-11.59101,11.63528,-53.24536,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,220.01
8.08,-47.40722,47.5883,-220.54596,220.54596,-11.59101,11.63528,-53.14729,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,220.55
8.09,-47.52313,47.70466,-221.07645,221.07645,-11.59101,11.63528,-53.04922,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,221.08
8.1,-47.63904,47.82101,-221.60596,221.60596,-11.59101,11.63528,-52.95115,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,221.61
8.11,-47.75495,47.93736,-222.13449,222.13449,-11.59101,11.63528,-52.85308,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,222.13
8.12,-47.87086,48.05371,-222.66204,222.66204,-11.59101,11.63528,-52.75501,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,222.66
8.13,-47.98677,48.17007,-223.18861,223.18861,-11.59101,11.63528,-52.65694,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,223.19
8.14,-48.10268,48.28642,-223.7142,223.7142,-11.59101,11.63528,-52.55887,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,223.71
8.15,-48.21859,48.40277,-224.23881,224.23881,-11.59101,11.63528,-52.4608,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,224.24
8.16,-48.3345,48.51913,-224.76244,224.76244,-11.59101,11.63528,-52.36273,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,224.76
8.17,-48.45041,48.63548,-225.28508,225.28508,-11.59101,11.63528,-52.26466,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,225.29
8.18,-48.56632,48.75183,-225.80675,225.80675,-11.59101,11.63528,-52.16659,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,225.81
8.19,-48.68223,48.86818,-226.32743,226.32743,-11.59101,11.63528,-52.06852,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,226.33
8.2,-48.79814,48.98454,-226.84714,226.84714,-11.59101,11.63528,-51.97045,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,226.85
8.21,-48.91405,49.10089,-227.36586,227.36586,-11.59101,11.63528,-51.87238,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,227.37
8.22,-49.02996,49.21724,-227.88361,227.88361,-11.59101,11.63528,-51.77431,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,227.88
8.23,-49.14587,49.3336,-228.40037,228.40037,-11.59101,11.63528,-51.67624,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,228.4
8.24,-49.26178,49.44995,-228.91615,228.91615,-11.59101,11.63528,-51.57817,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,228.92
8.25,-49.37769,49.5663,-229.43095,229.43095,-11.59101,11.63528,-51.4801,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,229.43
8.26,-49.4936,49.68265,-229.94477,229.94477,-11.59101,11.63528,-51.38203,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,229.94
8.27,-49.60951,49.79901,-230.45761,230.45761,-11.59101,11.63528,-51.28396,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,230.46
8.28,-49.72542,49.91536,-230.96947,230.96947,-11.59101,11.63528,-51.18589,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,230.97
8.29,-49.84133,50.03171,-231.48035,231.48035,-11.59101,11.63528,-51.08782,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,231.48
8.3,-49.95724,50.14806,-231.99024,231.99024,-11.59101,11.63528,-50.98975,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,231.99
8.31,-50.07315,50.26442,-232.49916,232.49916,-11.59101,11.63528,-50.89168,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,232.5
8.32,-50.18906,50.38077,-233.0071,233.0071,-11.59101,11.63528,-50.79361,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,233.01
8.33,-50.30497,50.49712,-233.51405,233.51405,-11.59101,11.63528,-50.69554,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,233.51
8.34,-50.42088,50.61348,-234.02003,234.02003,-11.59101,11.63528,-50.59747,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,234.02
8.35,-50.53679,50.72983,-234.52502,234.52502,-11.59101,11.63528,-50.4994,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,234.53
8.36,-50.6527,50.84618,-235.02903,235.02903,-11.59101,11.63528,-50.40133,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,235.03
8.37,-50.76861,50.96253,-235.53207,235.53207,-11.59101,11.63528,-50.30326,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,235.53
8.38,-50.88452,51.07889,-236.03412,236.03412,-11.59101,11.63528,-50.20519,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,236.03
8.39,-51.00043,51.19524,-236.53519,236.53519,-11.59101,11.63528,-50.10712,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,236.54
8.4,-51.11634,51.31159,-237.03528,237.03528,-11.59101,11.63528,-50.00905,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,237.04
8.41,-51.23225,51.42795,-237.53439,237.53439,-11.59101,11.63528,-49.91098,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,237.53
8.42,-51.34816,51.5443,-238.03252,238.03252,-11.59101,11.63528,-49.81291,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,238.03
8.43,-51.46407,51.66065,-238.52967,238.52967,-11.59101,11.63528,-49.71484,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,238.53
8.44,-51.57998,51.777,-239.02584,239.02584,-11.59101,11.63528,-49.61677,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,239.03
8.45,-51.69589,51.89336,-239.52102,239.52102,-11.59101,11.63528,-49.5187,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,239.52
8.46,-51.8118,52.00971,-240.01523,240.01523,-11.59101,11.63528,-49.42063,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,240.02
8.47,-51.92771,52.12606,-240.50845,240.50845,-11.59101,11.63528,-49.32256,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,240.51
8.48,-52.04362,52.24242,-241.0007,241.0007,-11.59101,11.63528,-49.22449,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,241.0
8.49,-52.15953,52.35877,-241.49196,241.49196,-11.59101,11.63528,-49.12642,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,241.49
8.5,-52.27544,52.47512,-241.98225,241.98225,-11.59101,11.63528,-49.02835,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,241.98
8.51,-52.39135,52.59147,-242.47155,242.47155,-11.59101,11.63528,-48.93028,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,242.47
8.52,-52.50726,52.70783,-242.95987,242.95987,-11.59101,11.63528,-48.83221,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,242.96
8.53,-52.62317,52.82418,-243.44721,243.44721,-11.59101,11.63528,-48.73414,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,243.45
8.54,-52.73908,52.94053,-243.93357,243.93357,-11.59101,11.63528,-48.63607,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,243.93
8.55,-52.85499,53.05689,-244.41895,244.41895,-11.59101,11.63528,-48.538,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,244.42
8.56,-52.9709,53.17324,-244.90335,244.90335,-11.59101,11.63528,-48.43993,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,244.9
8.57,-53.08681,53.28959,-245.38677,245.38677,-11.59101,11.63528,-48.34186,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,245.39
8.58,-53.20272,53.40594,-245.86921,245.86921,-11.59101,11.63528,-48.24379,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,245.87
8.59,-53.31863,53.5223,-246.35067,246.35067,-11.59101,11.63528,-48.14572,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,246.35
8.6,-53.43454,53.63865,-246.83114,246.83114,-11.59101,11.63528,-48.04765,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,246.83
8.61,-53.55045,53.755,-247.31064,247.31064,-11.59101,11.63528,-47.94958,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,247.31
8.62,-53.66636,53.87135,-247.78915,247.78915,-11.59101,11.63528,-47.85151,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,247.79
8.63,-53.78227,53.98771,-248.26669,248.26669,-11.59101,11.63528,-47.75344,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,248.27
8.64,-53.89818,54.10406,-248.74324,248.74324,-11.59101,11.63528,-47.65537,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,248.74
8.65,-54.01409,54.22041,-249.21882,249.21882,-11.59101,11.63528,-47.5573,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,249.22
8.66,-54.13,54.33677,-249.69341,249.69341,-11.59101,11.63528,-47.45923,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,249.69
8.67,-54.24591,54.45312,-250.16702,250.16702,-11.59101,11.63528,-47.36116,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,250.17
8.68,-54.36182,54.56947,-250.63965,250.63965,-11.59101,11.63528,-47.26309,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,250.64
8.69,-54.47773,54.68582,-251.1113,251.1113,-11.59101,11.63528,-47.16502,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,251.11
8.7,-54.59364,54.80218,-251.58197,251.58197,-11.59101,11.63528,-47.06695,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,251.58
8.71,-54.70955,54.91853,-252.05166,252.05166,-11.59101,11.63528,-46.96888,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,252.05
8.72,-54.82546,55.03488,-252.52037,252.52037,-11.59101,11.63528,-46.87081,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,252.52
8.73,-54.94137,55.15124,-252.98809,252.98809,-11.59101,11.63528,-46.77274,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,252.99
8.74,-55.05728,55.26759,-253.45484,253.45484,-11.59101,11.63528,-46.67467,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,253.45
8.75,-55.17319,55.38394,-253.92061,253.92061,-11.59101,11.63528,-46.5766,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,253.92
8.76,-55.2891,55.50029,-254.38539,254.38539,-11.59101,11.63528,-46.47853,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,254.39
8.77,-55.40501,55.61665,-254.8492,254.8492,-11.59101,11.63528,-46.38046,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,254.85
8.78,-55.52092,55.733,-255.31202,255.31202,-11.59101,11.63528,-46.28239,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,255.31
8.79,-55.63683,55.84935,-255.77386,255.77386,-11.59101,11.63528,-46.18432,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,255.77
8.8,-55.75274,55.96571,-256.23473,256.23473,-11.59101,11.63528,-46.08625,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,256.23
8.81,-55.86865,56.08206,-256.69461,256.69461,-11.59101,11.63528,-45.98818,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,256.69
8.82,-55.98456,56.19841,-257.15351,257.15351,-11.59101,11.63528,-45.89011,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,257.15
8.83,-56.10047,56.31476,-257.61143,257.61143,-11.59101,11.63528,-45.79204,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,257.61
8.84,-56.21638,56.43112,-258.06837,258.06837,-11.59101,11.63528,-45.69397,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,258.07
8.85,-56.33229,56.54747,-258.52433,258.52433,-11.59101,11.63528,-45.5959,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,258.52
8.86,-56.4482,56.66382,-258.97931,258.97931,-11.59101,11.63528,-45.49783,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,258.98
8.87,-56.56411,56.78018,-259.4333,259.4333,-11.59101,11.63528,-45.39976,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,259.43
8.88,-56.68002,56.89653,-259.88632,259.88632,-11.59101,11.63528,-45.30169,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,259.89
8.89,-56.79593,57.01288,-260.33836,260.33836,-11.59101,11.63528,-45.20362,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,260.34
8.9,-56.91184,57.12923,-260.78941,260.78941,-11.59101,11.63528,-45.10555,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,260.79
8.91,-57.02775,57.24559,-261.23949,261.23949,-11.59101,11.63528,-45.00748,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,261.24
8.92,-57.14366,57.36194,-261.68858,261.68858,-11.59101,11.63528,-44.90941,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,261.69
8.93,-57.25957,57.47829,-262.1367,262.1367,-11.59101,11.63528,-44.81134,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,262.14
8.94,-57.37548,57.59465,-262.58383,262.58383,-11.59101,11.63528,-44.71327,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,262.58
8.95,-57.49139,57.711,-263.02998,263.02998,-11.59101,11.63528,-44.6152,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,263.03
8.96,-57.6073,57.82735,-263.47515,263.47515,-11.59101,11.63528,-44.51713,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,263.48
8.97,-57.72321,57.9437,-263.91934,263.91934,-11.59101,11.63528,-44.41906,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,263.92
8.98,-57.83912,58.06006,-264.36255,264.36255,-11.59101,11.63528,-44.32099,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,264.36
8.99,-57.95503,58.17641,-264.80478,264.80478,-11.59101,11.63528,-44.22292,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,264.8
9.0,-58.07094,58.29276,-265.24603,265.24603,-11.59101,11.63528,-44.12485,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,265.25
9.01,-58.18685,58.40911,-265.6863,265.6863,-11.59101,11.63528,-44.02678,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,265.69
9.02,-58.30276,58.52547,-266.12558,266.12558,-11.59101,11.63528,-43.92871,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,266.13
9.03,-58.41867,58.64182,-266.56389,266.56389,-11.59101,11.63528,-43.83064,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,266.56
9.04,-58.53458,58.75817,-267.00122,267.00122,-11.59101,11.63528,-43.73257,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,267.0
9.05,-58.65049,58.87453,-267.43756,267.43756,-11.59101,11.63528,-43.6345,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,267.44
9.06,-58.7664,58.99088,-267.87293,267.87293,-11.59101,11.63528,-43.53643,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,267.87
9.07,-58.88231,59.10723,-268.30731,268.30731,-11.59101,11.63528,-43.43836,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,268.31
9.08,-58.99822,59.22358,-268.74071,268.74071,-11.59101,11.63528,-43.34029,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,268.74
9.09,-59.11413,59.33994,-269.17313,269.17313,-11.59101,11.63528,-43.24222,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,269.17
9.1,-59.23004,59.45629,-269.60458,269.60458,-11.59101,11.63528,-43.14415,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,269.6
9.11,-59.34595,59.57264,-270.03504,270.03504,-11.59101,11.63528,-43.04608,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,270.04
9.12,-59.46186,59.689,-270.46452,270.46452,-11.59101,11.63528,-42.94801,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,270.46
9.13,-59.57777,59.80535,-270.89302,270.89302,-11.59101,11.63528,-42.84994,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,270.89
9.14,-59.69368,59.9217,-271.32053,271.32053,-11.59101,11.63528,-42.75187,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,271.32
9.15,-59.80959,60.03805,-271.74707,271.74707,-11.59101,11.63528,-42.6538,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,271.75
